text,genre
"Transfiguração Premenenie Pána Przemienienie Pańskie La Transfiguration La transfiguración Transfiguration Transformasiya La transfiguració Apreiškimas Trasfigurazione Преображение Transfiguration キリストの変容 Transfiguriĝo Transfiguration Isusovo preobraženje Преображение (Рафаело) Transfiguração Premenenie Pána Przemienienie Pańskie La Transfiguration La transfiguración Transfiguration Transformasiya La transfiguració Apreiškimas Trasfigurazione Преображение Transfiguration キリストの変容 Transfiguriĝo Transfiguration Isusovo preobraženje Преображение (Рафаело) Transfiguração Premenenie Pána Przemienienie Pańskie La Transfiguration La transfiguración Transfiguration Transformasiya La transfiguració Apreiškimas Trasfigurazione Преображение Transfiguration キリストの変容 Transfiguriĝo Transfiguration Isusovo preobraženje Преображение (Рафаело) картина Рафаэля dipinto di Raffaello Sanzio Gemälde von Raffael painting by Raphael Bild vun Raffael Tableau de Raphaël. ラファエロによる絵画 cuadro de Rafael Sanzio pintura de Raffaello Sanzio pintura de Rafael pintura de Raffaello Sanzio quadre de Raffaello Sanzio Ռաֆայել Սանտիի նկար schilderij van Rafaël Santi peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Raphael Raphaël Raffael Rafael Sanzio Rafaël Santi Rafael creator créateur Urheber creador maker skapare oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material image image imagen bild afbeelding Bild Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase Bibliothèque nationale de France ID identifiant Bibliothèque nationale de France BnF-Kennung identificador BnF BnF-identificatiecode BNF ID Jesus Christ Jésus-Christ Jesús de Nazaret Jesus Christus Jezus Christus Jesus dépeint depicts Motiv representa a beeldt af motiv man varón man Mann homme man Transfiguration Transfiguración de Jesús Verklärung des Herrn Kristi förklaring Gedaanteverandering van Jezus Transfiguration of Jesus catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie Renaissance italienne Renacimiento italiano Italian Renaissance Italiaanse renaissance Italienische Renaissance mouvement movement Bewegung movimiento stroming rörelse GND ID GND-Kennung identifiant Gemeinsame Normdatei identificador GND GND ID GND-identificatiecode Museo del Prado Museo Nacional del Prado Pradomuseet musée du Prado Museo del Prado Museo del Prado lieu location locatie ubicación Ort placering depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Vatikanische Pinakothek Pinacoteca Vaticana Pinacothèque vaticane Vaticaanse Pinacotheek Pinacoteca Vaticana collection Sammlung collection colección collectie samling hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd identifiant RKDimages RKDimages ID RKDimages-identificatiecode RKD-Werkkennung identificador RKDimages dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL Clemente VII Paus Clemens VII Clemens VII Clément VII Clemens VII. Clement VII Auftraggeber commanditaire commissioned by comisionador opdrachtgever beställd av title titre Titel titel titel título",religious_art
"Retable de Vallombrosa Vallombrosa Altarpiece Pala di Vallombrosa Vallombrosa Altarpiece Maria Himmelfahrt mit vier Heiligen, von links:  Erzengel Michael Retable de Vallombrosa Vallombrosa Altarpiece Pala di Vallombrosa Vallombrosa Altarpiece Maria Himmelfahrt mit vier Heiligen, von links:  Erzengel Michael Retable de Vallombrosa Vallombrosa Altarpiece Pala di Vallombrosa Vallombrosa Altarpiece Maria Himmelfahrt mit vier Heiligen, von links:  Erzengel Michael schilderij van Pietro Perugino peinture de Le Pérugin painting by Pietro Perugino dipinto a olio su tavola di Pietro Perugino pintura de Perugino quadre de Perugino cuadro de Pietro Perugino Պիետրո Պերուջինոի նկար peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av image image imagen bild afbeelding Bild Pietro Perugino Le Pérugin Perugino Pietro Perugino Pietro Perugino Perugino creator créateur Urheber creador maker skapare Galleria dell'Accademia Galleria dell'Accademia Galleria dell'Accademia de Florence Galería de la Academia de Florencia Galleria dell'Accademia Galleria dell'Accademia collection Sammlung collection colección collectie samling Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Marie Virgin Mary Maria María Maria Jungfru Maria dépeint depicts Motiv representa a beeldt af motiv femme woman mujer vrouw Frau kvinna Renaissance italienne Renacimiento italiano Italian Renaissance Italiaanse renaissance Italienische Renaissance mouvement movement Bewegung movimiento stroming rörelse catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie lieu location locatie ubicación Ort placering hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Paneel panel paneel panel panneau de bois Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status title titre Titel titel titel título décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL",religious_art
"De doornenkroning met stichtersportret Christ Mocked De doornenkroning met stichtersportret Christ Mocked De doornenkroning met stichtersportret Christ Mocked schilderij van de renaissance painting by a follower of Jheronimus Bosch peinture de Jérôme Bosch dipinto di Hieronymus Bosch quadre d'Hieronymus Bosch cuadro de Jerónimo Bosch pintura de Hieronymus Bosch pintura de Hieronymus Bosch Gemälde von kopie naar Jheronimus Bosch image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande musée royal des Beaux-Arts d'Anvers Royal Museum of Fine Arts Antwerp Museo Real de Bellas Artes de Amberes Königliches Museum der Schönen Künste Antwerpen Koninklijk Museum voor Schone Kunsten Antwerpen collection Sammlung collection colección collectie samling Vlaamse Kunstcollectie Flemish Art Collection Flämische Kunstsammlung Collection d’art flamande Jerónimo Bosch Hieronymus Bosch Jheronimus Bosch Jérôme Bosch Hieronymus Bosch Hieronymus Bosch creator créateur Urheber creador maker skapare numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer Primitif flamand Flemish Primitives Vlaamse Primitieven Flämische Primitive Primitivo flamenco mouvement movement Bewegung movimiento stroming rörelse lieu location locatie ubicación Ort placering décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL identifiant RKDimages RKDimages ID RKDimages-identificatiecode RKD-Werkkennung identificador RKDimages depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning KMSKA work PID identifiant  Musée royal des beaux-arts d'Anvers KMSKA-identificatiecode voor kunstwerk KMSKA Werk-PID hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status Doornenkroning Crowning with Thorns zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion",religious_art
"Pala del Noviziato Алтарь Новициата Altarbild des Noviziats Madonna and Child  with Saints Francis, Damian, Cosmas and Anthony of Padua retable du noviciat Altarstuk van het Noviciaat Pala del Noviziato Алтарь Новициата Altarbild des Noviziats Madonna and Child  with Saints Francis, Damian, Cosmas and Anthony of Padua retable du noviciat Altarstuk van het Noviciaat Pala del Noviziato Алтарь Новициата Altarbild des Noviziats Madonna and Child  with Saints Francis, Damian, Cosmas and Anthony of Padua retable du noviciat Altarstuk van het Noviciaat dipinto a tempera su tavola di Filippo Lippi e Pesellino Gemälde von Filippo Lippi und Francesco Pesellino in den Uffizien und im Louvre painting by Filippo Lippi and Francesco Pesellino in the Uffizi and the Louvre peinture de Filippino Lippi et Francesco di Stefano Pesellino dans les Offices et dans le Louvre Schilderij van Filippino Lippi en Francesco Pesellino in de Uffizi en in de Louvre peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av reredos retablo retable retabel altartavla Altarretabel polyptyque políptico Polyptychon polyptiek polyptych altarskåp musée des Offices Uffizi Gallery Uffizien Uffizi Galería Uffizi collection Sammlung collection colección collectie samling inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Fra Filippo Lippi Fra Filippo Lippi Filippo Lippi Filippo Lippi Filippo Lippi Filippo Lippi creator créateur Urheber creador maker skapare Marie Virgin Mary Maria María Maria Jungfru Maria dépeint depicts Motiv representa a beeldt af motiv Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet mother mère Mutter madre moeder mor Franz von Assisi Francis of Assisi Francisco de Asís François d'Assise Franciscus van Assisi Franciskus av Assisi Côme et Damien Cosme y Damián Cosmas und Damian Kosmas och Damianus Cosmas en Damianus Saints Cosmas and Damian Antoine de Padoue Antonio de Padua Antonius von Padua Antonius van Padua Antonius av Padua Anthony of Padua Cosme de Médicis Cosme de Médici Cosimo de’ Medici Cosimo de' Medici de Oude Cosimo den äldre Cosimo de' Medici Auftraggeber commanditaire commissioned by comisionador opdrachtgever beställd av catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie image image imagen bild afbeelding Bild Sacra Conversazione Sacra Conversazione Sacra conversazione Conversation sacrée Sacra conversazione Sacra conversazione zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra lieu location locatie ubicación Ort placering décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL tempera pintura al temple Tempera tempera tempera temperamåleri matériau material used Material material empleado gebruikt materiaal huvudsakligt material bois wood Holz madera hout trä hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"Zwölfjähriger Jesus im Tempel (Bernhard Strigel) Twelve Year Old Jesus in the Temple Zwölfjähriger Jesus im Tempel Jesus, aos doze anos de idade, no Templo de Jerusalém Zwölfjähriger Jesus im Tempel (Bernhard Strigel) Twelve Year Old Jesus in the Temple Zwölfjähriger Jesus im Tempel Jesus, aos doze anos de idade, no Templo de Jerusalém Zwölfjähriger Jesus im Tempel (Bernhard Strigel) Twelve Year Old Jesus in the Temple Zwölfjähriger Jesus im Tempel Jesus, aos doze anos de idade, no Templo de Jerusalém painting by Bernhard Strigel schilderij van Bernhard Strigel peinture de Bernhard Strigel dipinto di Bernhard Strigel quadre de Bernhard Strigel cuadro de Bernhard Strigel Bernhard Strigel Bernhard Strigel Bernhard Strigel Bernhard Strigel Bernhard Strigel Bernhard Strigel creator créateur Urheber creador maker skapare image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Tafelbild panel painting pintura sobre tabla peinture sur panneau pannå paneelschildering inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Marie Virgin Mary Maria María Maria Jungfru Maria dépeint depicts Motiv representa a beeldt af motiv écharpe bufanda Schal scarf halsduk Sjaal veste chaqueta jacket Jacke jacka jas robe Talar talar gewaad José de Nazaret Josef från Nasaret Jozef van Nazareth Joseph Josef von Nazaret Joseph sword épée Schwert espada zwaard svärd Jesus Christ Jésus-Christ Jesús de Nazaret Jesus Christus Jezus Christus Jesus nimbe halo Heiligenschein gloria Nimbo trône trono Thron throne Tron troon book livre libro Buch boek bok curtain Fensterdekoration cortina rideau gordijn Gardin Christus in de tempel Jesus among the doctors Jesús entre los doctores Der zwölfjährige Jesus im Tempel Jésus parmi les docteurs tempera pintura al temple Tempera tempera tempera temperamåleri matériau material used Material material empleado gebruikt materiaal huvudsakligt material Kirchengebäude church building iglesia église kerkgebouw kyrka Auftraggeber commanditaire commissioned by comisionador opdrachtgever beställd av Alemania Duitsland Deutschland Germany Allemagne Tyskland lieu de fabrication location of final assembly tillverkningsplats Herstellungsort locatie van fabricage lugar de fabricación Sparkasse Memmingen-Lindau-Mindelheim Sparkasse Memmingen-Lindau-Mindelheim collection Sammlung collection colección collectie samling Schloss Monbijou château de Monbijou Monbijou Palace Slot Monbijou Schloss Monbijou owned by Eigentümer propriétaire propietario ägare eigendom van emprunt empréstito lån lening loan Darlehen significant event événement clé Schlüsselereignis belangrijke gebeurtenis evento significativo betydande händelse Antoniterkloster Memmingen Antoniterkloster Memmingen exposition exhibition history Ausstellungen geëxposeerd op historial de exposiciones utställningshistoria hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra",religious_art
"schilderij van Philippe de Champaigne dipinto di Philippe de Champaigne painting by Philippe de Champaigne pintura de Philippe de Champaigne quadre de Philippe de Champaigne pentraĵo de Philippe de Champaigne cuadro de Philippe de Champaigne ציור מאת פיליפ דה שאמפן peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av image image imagen bild afbeelding Bild Philippe de Champaigne Philippe de Champaigne Philippe de Champaigne Philippe de Champaigne Philippe de Champaigne Philippe de Champaigne creator créateur Urheber creador maker skapare Nantes Kunstmuseum musée d'Arts de Nantes Nantes Museum of Arts Nantes Museo de artes Kunstmuseum Nantes collection Sammlung collection colección collectie samling numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer Anointing of Jesus Jesu smörjelse De zalving van Jezus Le Repas chez Simon dépeint depicts Motiv representa a beeldt af motiv inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning lieu location locatie ubicación Ort placering dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"Job-drieluik Job Triptych Triptyque de Job Job-drieluik Job Triptych Triptyque de Job Job-drieluik Job Triptych Triptyque de Job schilderij van een navolger van Jheronimus Bosch painting from the circle of Jheronimus Bosch dipinto di autore ignoto triptyque de l'atelier de Jérôme Bosch taolenn dizanv Gemälde von Anonymus image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av triptyque Triptychon triptych tríptico triptiek triptyk oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material eiken oak bois de chêne Eichenholz madera de roble ekträ inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Vlaamse Kunstcollectie Flemish Art Collection Flämische Kunstsammlung Collection d’art flamande collection Sammlung collection colección collectie samling anonymous anónimo anonyme Anonymus anoniem anonym creator créateur Urheber creador maker skapare numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer Primitif flamand Flemish Primitives Vlaamse Primitieven Flämische Primitive Primitivo flamenco mouvement movement Bewegung movimiento stroming rörelse décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL Groeningemuseum Groeningemuseum Museo Groeninge musée Groeninge Groeningemuseum lieu location locatie ubicación Ort placering identifiant RKDimages RKDimages ID RKDimages-identificatiecode RKD-Werkkennung identificador RKDimages depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd BALaT object ID BALaT-identificatiecode voor object identifiant BALaT d'un objet BALaT Bild ID identificador BALaT de imagen dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"La Sainte Famille sous un chêne Sacra Famiglia sotto la quercia Sagrada Familia del roble The Holy Family The Holy Family Hl. Familie unter der Eiche, mit Johannes dem Täufer La Sainte Famille sous un chêne Sacra Famiglia sotto la quercia Sagrada Familia del roble The Holy Family The Holy Family Hl. Familie unter der Eiche, mit Johannes dem Täufer La Sainte Famille sous un chêne Sacra Famiglia sotto la quercia Sagrada Familia del roble The Holy Family The Holy Family Hl. Familie unter der Eiche, mit Johannes dem Täufer schilderij van Rafaël Santi painting by Raphael peinture de Raphaël dipinto di Raffaello pintura de Raffaello Sanzio quadre de Raffaello Sanzio cuadro de Rafael Sanzio pintura de Raffaello Sanzio pintura de Rafael Ռաֆայել Սանտիի նկար Gemälde von Raffael Museo del Prado Museo Nacional del Prado Pradomuseet musée du Prado Museo del Prado Museo del Prado collection Sammlung collection colección collectie samling lieu location locatie ubicación Ort placering peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Raphael Raphaël Raffael Rafael Sanzio Rafaël Santi Rafael creator créateur Urheber creador maker skapare oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material bois wood Holz madera hout trä image image imagen bild afbeelding Bild inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande femme woman mujer vrouw Frau kvinna dépeint depicts Motiv representa a beeldt af motiv Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet boy Junge garçon jongen pojke niño Marie Virgin Mary Maria María Maria Jungfru Maria mother mère Mutter madre moeder mor Haute Renaissance Alto Renacimiento High Renaissance Hochrenaissance hoogrenaissance Högrenässans mouvement movement Bewegung movimiento stroming rörelse Italia Italië Italien Italy Italie Italien pays d’origine country of origin país de origen ursprungsland land van oorsprong Ursprungsland Sagrada Familia Heilige Familie Holy Family sainte Famille Heilige Familie Heliga familjen zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning katalogbeteckning código del catálogo Katalognummer catalogusnummer numéro de catalogue catalog code cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos",religious_art
"Madonna mit dem langen Hals Madonna z długą szyją Мадонна с длинной шеей המדונה בעלת הצוואר הארוך La Vierge au long cou Dugovrata Madona Madonna with the Long Neck Virgen del cuello largo Dugovrata Madona Madonna dal collo lungo مدونا همراه با گردن‌دراز Madonna with the Long Neck 長頸聖母 Madona s dlouhým krkem Mare de Déu del coll llarg Uzun Boyunlu Meryem Երկար պարանոցով Տիրամայրը Hosszúnyakú Madonna മഡോണ വിത് ദ ലോങ് നെക്ക് Madonna mit dem langen Hals Madonna z długą szyją Мадонна с длинной шеей המדונה בעלת הצוואר הארוך La Vierge au long cou Dugovrata Madona Madonna with the Long Neck Virgen del cuello largo Dugovrata Madona Madonna dal collo lungo مدونا همراه با گردن‌دراز Madonna with the Long Neck 長頸聖母 Madona s dlouhým krkem Mare de Déu del coll llarg Uzun Boyunlu Meryem Երկար պարանոցով Տիրամայրը Hosszúnyakú Madonna മഡോണ വിത് ദ ലോങ് നെക്ക് Madonna mit dem langen Hals Madonna z długą szyją Мадонна с длинной шеей המדונה בעלת הצוואר הארוך La Vierge au long cou Dugovrata Madona Madonna with the Long Neck Virgen del cuello largo Dugovrata Madona Madonna dal collo lungo مدونا همراه با گردن‌دراز Madonna with the Long Neck 長頸聖母 Madona s dlouhým krkem Mare de Déu del coll llarg Uzun Boyunlu Meryem Երկար պարանոցով Տիրամայրը Hosszúnyakú Madonna മഡോണ വിത് ദ ലോങ് നെക്ക് dipinto a olio su tavola  di Parmigianino schilderij van Parmigianino peinture de Parmigianino painting by Parmigianino obraz od Parmigianina pintura de Parmigianino quadre de Parmigianino cuadro de Parmigianino Gemälde von Parmigianino Parmigianino festménye (1534–1540) картина итальянского художника Пармиджанино Vierge à l'Enfant Madonna and Child Madonna mit Kind Madonna met kind Virgen con Niño based on basiert auf basé sur basado en gebaseerd op förlaga catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Uffizi Uffizien Galería Uffizi galerie des Offices Uffizi Uffizierna lieu location locatie ubicación Ort placering Chiesa di Santa Maria dei Servi Kirche Santa Maria dei Servi Santa Maria dei Servi (Parma) musée des Offices Uffizi Gallery Uffizien Uffizi Galería Uffizi collection Sammlung collection colección collectie samling image image imagen bild afbeelding Bild Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase Parmigianino Parmigianino Parmigianino Parmigianino Parmigianino Parmigianino creator créateur Urheber creador maker skapare inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material bois wood Holz madera hout trä manierismo maniërisme Manierism maniérisme Manierismus mannerism mouvement movement Bewegung movimiento stroming rörelse femme woman mujer vrouw Frau kvinna dépeint depicts Motiv representa a beeldt af motiv Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet boy Junge garçon jongen pojke niño Marie Virgin Mary Maria María Maria Jungfru Maria mother mère Mutter madre moeder mor zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra BabelNet ID BabelNet-identificatiecode identifiant BabelNet identificador BabelNet BabelNet-Kennung BabelNet-ID décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos hauteur height Höhe hoogte altura höjd Ferdinand III de Médicis Fernando de Médici Ferdinando de' Medici, Grand Prince of Tuscany Ferdinando de’ Medici Ferdinando de' Medici Ferdinando de' Medici owned by Eigentümer propriétaire propietario ägare eigendom van inscription Inschrift inscriptie inscription inscripción inskription Google Arts & Culture asset ID identifiant Google Arts & Culture d'un objet Google Arts & Culture-identificatiecode voor object Identifikator für Google Arts & Culture ID del objeto en Google Arts & Culture largeur width Breite breedte ancho bredd cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion title titre Titel titel titel título dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status Encyclopædia Britannica Online-identificatiecode identifiant Encyclopædia Britannica Encyclopædia-Britannica-Online-Kennung Encyclopædia Britannica Online identificador Encyclopædia Britannica Online Encyclopædia Britannica Online ID",religious_art
"Natività Nativité de Jésus Nativité de Jésus Nativity of Christ Natività Nativité de Jésus Nativité de Jésus Nativity of Christ Natività Nativité de Jésus Nativité de Jésus Nativity of Christ dipinto a tempera e oro su tavola  di Simone dei Crocifissi schilderij van Simone dei Crocifissi peinture de Simone dei Crocifissi painting by Simone dei Crocifissi cuadro de Simone dei Crocifissi image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Simone dei Crocifissi Simone dei Crocifissi Simone dei Crocifissi Simone dei Crocifissi Simone dei Crocifissi Simone dei Crocifissi creator créateur Urheber creador maker skapare musée des Offices Uffizi Gallery Uffizien Uffizi Galería Uffizi collection Sammlung collection colección collectie samling inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Weihnachtsgeschichte Nativity of Jesus Natividad Nativité Geboorte van Jezus volgens Lucas 2 Jesu födelse based on basiert auf basé sur basado en gebaseerd op förlaga Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet dépeint depicts Motiv representa a beeldt af motiv boy Junge garçon jongen pojke niño Marie Virgin Mary Maria María Maria Jungfru Maria femme woman mujer vrouw Frau kvinna zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning lieu location locatie ubicación Ort placering hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd tempera pintura al temple Tempera tempera tempera temperamåleri matériau material used Material material empleado gebruikt materiaal huvudsakligt material Paneel panel paneel panel panneau de bois cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos",religious_art
